phase,epoch,step,elapsed_s,loss,mae_mirror,mse_mirror,mae,sam,psnr,ssim
train,56,1380364,47606.6,0.059206,,,,,,
train,56,1380464,47609.5,0.057818,,,,,,
train,56,1380564,47612.3,0.067511,,,,,,
train,56,1380664,47615.2,0.061557,,,,,,
train,56,1380764,47618.0,0.057533,,,,,,
train,56,1380864,47620.9,0.058207,,,,,,
train,56,1380964,47623.8,0.059602,,,,,,
train,56,1381064,47626.6,0.059236,,,,,,
train,56,1381164,47629.5,nan,,,,,,
train,56,1381264,47632.4,0.059191,,,,,,
train,56,1381364,47635.2,0.056657,,,,,,
train,56,1381464,47638.1,0.055641,,,,,,
train,56,1381564,47641.1,0.062158,,,,,,
train,56,1381664,47643.9,0.062707,,,,,,
train,56,1381764,47646.8,0.061353,,,,,,
train,56,1381864,47649.7,0.058903,,,,,,
train,56,1381964,47652.5,0.063523,,,,,,
train,56,1382064,47655.4,0.058335,,,,,,
train,56,1382164,47658.2,0.059807,,,,,,
train,56,1382264,47661.1,0.060962,,,,,,
train,56,1382364,47664.0,0.058418,,,,,,
train,56,1382464,47666.8,0.059346,,,,,,
train,56,1382564,47669.7,0.060855,,,,,,
train,56,1382664,47672.5,0.058312,,,,,,
train,56,1382764,47675.4,0.065684,,,,,,
train,56,1382864,47678.3,0.063046,,,,,,
train,56,1382964,47681.1,0.063257,,,,,,
train,56,1383064,47684.0,0.059937,,,,,,
train,56,1383164,47686.9,0.060828,,,,,,
train,56,1383264,47689.7,0.056310,,,,,,
train,56,1383364,47692.6,0.064488,,,,,,
train,56,1383464,47695.4,0.066148,,,,,,
train,56,1383564,47698.3,0.059212,,,,,,
train,56,1383664,47701.2,0.060427,,,,,,
train,56,1383764,47704.0,0.065488,,,,,,
train,56,1383864,47706.9,0.058704,,,,,,
train,56,1383964,47709.9,0.061732,,,,,,
train,56,1384064,47712.8,0.059694,,,,,,
train,56,1384164,47715.6,0.058900,,,,,,
train,56,1384264,47718.5,0.063776,,,,,,
train,56,1384364,47721.3,0.058779,,,,,,
train,56,1384464,47724.2,0.059609,,,,,,
train,56,1384564,47727.1,0.058322,,,,,,
train,56,1384664,47729.9,0.059662,,,,,,
train,56,1384764,47732.8,0.059931,,,,,,
train,56,1384864,47735.6,0.060889,,,,,,
train,56,1384964,47738.5,0.058397,,,,,,
train,56,1385064,47741.3,0.059275,,,,,,
train,56,1385164,47744.2,0.059459,,,,,,
train,56,1385264,47747.1,0.060219,,,,,,
train,56,1385364,47749.9,0.064824,,,,,,
train,56,1385464,47752.8,0.062015,,,,,,
train,56,1385564,47755.6,0.062403,,,,,,
train,56,1385664,47758.5,0.063804,,,,,,
train,56,1385764,47761.4,0.059956,,,,,,
train,56,1385864,47764.2,0.059117,,,,,,
train,56,1385964,47767.1,0.062337,,,,,,
train,56,1386064,47769.9,0.058820,,,,,,
train,56,1386164,47772.8,0.060266,,,,,,
train,56,1386264,47775.6,0.056375,,,,,,
train,56,1386364,47778.5,0.059703,,,,,,
train,56,1386464,47781.4,0.061547,,,,,,
train,56,1386564,47784.2,0.063559,,,,,,
train,56,1386664,47787.1,0.057891,,,,,,
train,56,1386764,47790.0,0.057751,,,,,,
train,56,1386864,47792.8,0.060271,,,,,,
train,56,1386964,47795.7,0.059092,,,,,,
train,56,1387064,47798.5,0.059047,,,,,,
train,56,1387164,47801.4,0.058498,,,,,,
train,56,1387264,47804.3,0.059152,,,,,,
train,56,1387364,47807.1,0.059180,,,,,,
train,56,1387464,47810.0,0.057051,,,,,,
train,56,1387564,47812.8,0.056255,,,,,,
train,56,1387664,47815.7,0.060024,,,,,,
train,56,1387764,47818.6,0.060037,,,,,,
train,56,1387864,47821.4,0.059048,,,,,,
train,56,1387964,47824.3,0.061007,,,,,,
train,56,1388064,47827.2,0.060804,,,,,,
train,56,1388164,47830.2,0.062190,,,,,,
train,56,1388264,47833.1,0.060746,,,,,,
train,56,1388364,47836.0,0.060800,,,,,,
train,56,1388464,47838.8,0.060057,,,,,,
train,56,1388564,47841.7,0.058567,,,,,,
train,56,1388664,47844.6,0.058200,,,,,,
train,56,1388764,47847.4,0.056710,,,,,,
train,56,1388864,47850.3,0.059843,,,,,,
train,56,1388964,47853.1,0.059585,,,,,,
train,56,1389064,47856.0,0.057806,,,,,,
train,56,1389164,47858.8,0.062756,,,,,,
train,56,1389264,47861.7,0.061321,,,,,,
train,56,1389364,47864.5,0.059832,,,,,,
train,56,1389464,47867.4,0.056938,,,,,,
train,56,1389564,47870.3,0.058257,,,,,,
train,56,1389664,47873.1,0.062683,,,,,,
train,56,1389764,47876.0,0.065574,,,,,,
train,56,1389864,47878.9,0.061606,,,,,,
train,56,1389964,47881.7,0.059073,,,,,,
train,56,1390064,47884.6,0.062419,,,,,,
train,56,1390164,47887.4,0.058625,,,,,,
train,56,1390264,47890.3,0.059065,,,,,,
train,56,1390364,47893.1,0.058583,,,,,,
train,56,1390464,47896.0,0.059130,,,,,,
train,56,1390564,47898.9,0.059029,,,,,,
train,56,1390664,47901.7,0.057177,,,,,,
train,56,1390764,47904.6,0.055916,,,,,,
train,56,1390864,47907.4,0.058720,,,,,,
train,56,1390964,47910.3,0.061064,,,,,,
train,56,1391064,47913.1,0.059120,,,,,,
train,56,1391164,47916.0,0.061192,,,,,,
train,56,1391264,47918.9,0.063615,,,,,,
train,56,1391364,47921.7,0.060775,,,,,,
train,56,1391464,47924.6,0.059829,,,,,,
train,56,1391564,47927.5,0.059280,,,,,,
train,56,1391664,47930.3,0.059912,,,,,,
train,56,1391764,47933.2,0.059159,,,,,,
train,56,1391864,47936.0,0.057237,,,,,,
train,56,1391964,47938.9,0.057066,,,,,,
train,56,1392064,47941.7,0.058374,,,,,,
train,56,1392164,47944.6,0.055667,,,,,,
train,56,1392264,47947.5,0.060069,,,,,,
train,56,1392364,47950.3,0.058800,,,,,,
train,56,1392464,47953.2,0.059131,,,,,,
train,56,1392564,47956.0,0.057424,,,,,,
train,56,1392664,47958.9,0.062637,,,,,,
train,56,1392764,47961.7,0.054093,,,,,,
train,56,1392864,47964.6,0.059945,,,,,,
train,56,1392964,47967.4,0.060608,,,,,,
train,56,1393064,47970.3,0.058203,,,,,,
train,56,1393164,47973.1,0.062311,,,,,,
train,56,1393264,47976.0,0.061115,,,,,,
val,56,,48120.6,0.060449,0.003954,0.000033,0.010671,0.048836,35.6958,0.953988
train,57,1393408,48124.2,0.057233,,,,,,
train,57,1393508,48127.1,0.062832,,,,,,
train,57,1393608,48130.0,0.060710,,,,,,
train,57,1393708,48132.8,0.059079,,,,,,
train,57,1393808,48135.7,0.061307,,,,,,
train,57,1393908,48138.5,0.064772,,,,,,
train,57,1394008,48141.4,0.058069,,,,,,
train,57,1394108,48144.2,0.060923,,,,,,
train,57,1394208,48147.1,0.065481,,,,,,
train,57,1394308,48149.9,0.058333,,,,,,
train,57,1394408,48152.8,0.062101,,,,,,
train,57,1394508,48155.7,0.058305,,,,,,
train,57,1394608,48158.5,0.058769,,,,,,
train,57,1394708,48161.4,0.059464,,,,,,
train,57,1394808,48164.2,0.058820,,,,,,
train,57,1394908,48167.1,0.057869,,,,,,
train,57,1395008,48169.9,0.057366,,,,,,
train,57,1395108,48172.8,0.061392,,,,,,
train,57,1395208,48175.6,0.063720,,,,,,
train,57,1395308,48178.5,0.056990,,,,,,
train,57,1395408,48181.3,0.057870,,,,,,
train,57,1395508,48184.2,0.059547,,,,,,
train,57,1395608,48187.2,0.061809,,,,,,
train,57,1395708,48190.0,0.058221,,,,,,
train,57,1395808,48192.9,0.058196,,,,,,
train,57,1395908,48195.7,0.055215,,,,,,
train,57,1396008,48198.6,0.064724,,,,,,
train,57,1396108,48201.5,0.062515,,,,,,
train,57,1396208,48204.3,0.062609,,,,,,
train,57,1396308,48207.2,0.058200,,,,,,
train,57,1396408,48210.0,0.059080,,,,,,
train,57,1396508,48212.9,0.060096,,,,,,
train,57,1396608,48215.7,0.060709,,,,,,
train,57,1396708,48218.6,0.060429,,,,,,
train,57,1396808,48221.5,0.057846,,,,,,
train,57,1396908,48224.4,0.058602,,,,,,
train,57,1397008,48227.2,0.058700,,,,,,
train,57,1397108,48230.1,0.059403,,,,,,
train,57,1397208,48232.9,0.059007,,,,,,
train,57,1397308,48235.8,0.060399,,,,,,
train,57,1397408,48238.7,0.059410,,,,,,
train,57,1397508,48241.5,0.059055,,,,,,
train,57,1397608,48244.4,0.060424,,,,,,
train,57,1397708,48247.2,0.060579,,,,,,
train,57,1397808,48250.1,0.058291,,,,,,
train,57,1397908,48252.9,0.063635,,,,,,
train,57,1398008,48255.8,0.056557,,,,,,
train,57,1398108,48258.6,0.060041,,,,,,
train,57,1398208,48261.5,0.059065,,,,,,
train,57,1398308,48264.4,0.061819,,,,,,
train,57,1398408,48267.2,0.059038,,,,,,
train,57,1398508,48270.1,0.061409,,,,,,
train,57,1398608,48272.9,0.058820,,,,,,
train,57,1398708,48275.8,0.057838,,,,,,
train,57,1398808,48278.6,0.055648,,,,,,
train,57,1398908,48281.5,0.062886,,,,,,
train,57,1399008,48284.4,0.057747,,,,,,
train,57,1399108,48287.2,0.060953,,,,,,
train,57,1399208,48290.1,0.057039,,,,,,
train,57,1399308,48292.9,0.059914,,,,,,
train,57,1399408,48295.8,0.061690,,,,,,
train,57,1399508,48298.6,0.060637,,,,,,
train,57,1399608,48301.5,0.065325,,,,,,
train,57,1399708,48304.3,0.058254,,,,,,
train,57,1399808,48307.2,0.060419,,,,,,
train,57,1399908,48310.1,0.060482,,,,,,
train,57,1400008,48312.9,0.059397,,,,,,
train,57,1400108,48315.8,0.059924,,,,,,
train,57,1400208,48318.6,0.061361,,,,,,
train,57,1400308,48321.5,0.058033,,,,,,
train,57,1400408,48324.3,0.064593,,,,,,
train,57,1400508,48327.2,0.059521,,,,,,
train,57,1400608,48330.0,0.059059,,,,,,
train,57,1400708,48332.9,0.065889,,,,,,
train,57,1400808,48335.8,0.061170,,,,,,
train,57,1400908,48338.6,0.057714,,,,,,
train,57,1401008,48341.5,0.057246,,,,,,
train,57,1401108,48344.3,0.061668,,,,,,
train,57,1401208,48347.2,0.059055,,,,,,
train,57,1401308,48350.0,0.060295,,,,,,
train,57,1401408,48352.9,nan,,,,,,
train,57,1401508,48355.7,0.058644,,,,,,
train,57,1401608,48358.6,0.063644,,,,,,
train,57,1401708,48361.4,0.060308,,,,,,
train,57,1401808,48364.3,0.065265,,,,,,
train,57,1401908,48367.1,0.060974,,,,,,
train,57,1402008,48370.0,0.064384,,,,,,
train,57,1402108,48372.8,0.059439,,,,,,
train,57,1402208,48375.7,0.061114,,,,,,
train,57,1402308,48378.5,0.059248,,,,,,
train,57,1402408,48381.4,0.058713,,,,,,
train,57,1402508,48384.3,0.059163,,,,,,
train,57,1402608,48387.1,0.061462,,,,,,
train,57,1402708,48390.0,0.063565,,,,,,
train,57,1402808,48392.8,0.060560,,,,,,
train,57,1402908,48395.7,0.063553,,,,,,
train,57,1403008,48398.5,0.061521,,,,,,
train,57,1403108,48401.4,0.061113,,,,,,
train,57,1403208,48404.3,0.058964,,,,,,
train,57,1403308,48407.3,0.059750,,,,,,
train,57,1403408,48410.1,0.061821,,,,,,
train,57,1403508,48413.0,0.059439,,,,,,
train,57,1403608,48415.8,0.062038,,,,,,
train,57,1403708,48418.7,0.061443,,,,,,
train,57,1403808,48421.5,0.059762,,,,,,
train,57,1403908,48424.4,0.056412,,,,,,
train,57,1404008,48427.4,0.058800,,,,,,
train,57,1404108,48430.2,0.060229,,,,,,
train,57,1404208,48433.1,0.063455,,,,,,
train,57,1404308,48435.9,0.056470,,,,,,
train,57,1404408,48438.8,0.059978,,,,,,
train,57,1404508,48441.6,0.057132,,,,,,
train,57,1404608,48444.5,0.063081,,,,,,
train,57,1404708,48447.4,0.057769,,,,,,
train,57,1404808,48450.2,0.061936,,,,,,
train,57,1404908,48453.2,0.057570,,,,,,
train,57,1405008,48456.5,0.062033,,,,,,
train,57,1405108,48459.3,0.055672,,,,,,
train,57,1405208,48462.2,0.057680,,,,,,
train,57,1405308,48465.1,0.058772,,,,,,
train,57,1405408,48467.9,0.062632,,,,,,
train,57,1405508,48470.8,0.066377,,,,,,
train,57,1405608,48473.6,0.058781,,,,,,
train,57,1405708,48476.5,0.057429,,,,,,
train,57,1405808,48479.3,0.059899,,,,,,
train,57,1405908,48482.2,0.061575,,,,,,
train,57,1406008,48485.1,0.060913,,,,,,
train,57,1406108,48487.9,0.063033,,,,,,
train,57,1406208,48490.8,0.059029,,,,,,
train,57,1406308,48493.6,0.060710,,,,,,
train,57,1406408,48496.5,0.061541,,,,,,
train,57,1406508,48499.3,0.058190,,,,,,
train,57,1406608,48502.2,0.056342,,,,,,
train,57,1406708,48505.1,0.059665,,,,,,
train,57,1406808,48508.2,0.061840,,,,,,
train,57,1406908,48511.0,0.060017,,,,,,
train,57,1407008,48513.9,0.059220,,,,,,
train,57,1407108,48516.7,0.057357,,,,,,
train,57,1407208,48519.6,0.060095,,,,,,
train,57,1407308,48522.4,0.060331,,,,,,
train,57,1407408,48525.3,0.056874,,,,,,
train,57,1407508,48528.2,0.061759,,,,,,
train,57,1407608,48531.0,0.056117,,,,,,
train,57,1407708,48533.9,0.059500,,,,,,
train,57,1407808,48536.7,0.060557,,,,,,
train,57,1407908,48539.6,0.063396,,,,,,
train,57,1408008,48542.4,0.057934,,,,,,
train,57,1408108,48545.3,0.060133,,,,,,
train,57,1408208,48548.2,0.056468,,,,,,
train,57,1408308,48551.0,0.063529,,,,,,
train,57,1408408,48553.9,0.059486,,,,,,
train,57,1408508,48556.7,0.061428,,,,,,
train,57,1408608,48559.6,0.061679,,,,,,
train,57,1408708,48562.6,0.062378,,,,,,
train,57,1408808,48565.4,0.058990,,,,,,
train,57,1408908,48568.3,0.057640,,,,,,
train,57,1409008,48571.1,0.058297,,,,,,
train,57,1409108,48574.0,0.059208,,,,,,
train,57,1409208,48576.8,0.055670,,,,,,
train,57,1409308,48579.7,0.059641,,,,,,
train,57,1409408,48582.5,0.060884,,,,,,
train,57,1409508,48585.4,0.055221,,,,,,
train,57,1409608,48588.2,0.061577,,,,,,
train,57,1409708,48591.1,0.060859,,,,,,
train,57,1409808,48593.9,0.059219,,,,,,
train,57,1409908,48596.8,0.060893,,,,,,
train,57,1410008,48599.7,0.062298,,,,,,
train,57,1410108,48602.5,0.062283,,,,,,
train,57,1410208,48605.4,0.056654,,,,,,
train,57,1410308,48608.2,0.057168,,,,,,
train,57,1410408,48611.1,0.058091,,,,,,
train,57,1410508,48613.9,0.062877,,,,,,
train,57,1410608,48616.8,0.062831,,,,,,
train,57,1410708,48619.6,0.061618,,,,,,
train,57,1410808,48622.5,0.063235,,,,,,
train,57,1410908,48625.3,0.056843,,,,,,
train,57,1411008,48628.2,0.061941,,,,,,
train,57,1411108,48631.0,0.064425,,,,,,
train,57,1411208,48633.9,0.057374,,,,,,
train,57,1411308,48636.8,0.063080,,,,,,
train,57,1411408,48639.6,0.061058,,,,,,
train,57,1411508,48642.5,0.062753,,,,,,
train,57,1411608,48645.3,0.063326,,,,,,
train,57,1411708,48648.2,0.058221,,,,,,
train,57,1411808,48651.0,0.058134,,,,,,
train,57,1411908,48653.9,0.055703,,,,,,
train,57,1412008,48656.8,0.058803,,,,,,
train,57,1412108,48659.6,0.063255,,,,,,
train,57,1412208,48662.5,0.056881,,,,,,
train,57,1412308,48665.3,0.060303,,,,,,
train,57,1412408,48668.2,0.059191,,,,,,
train,57,1412508,48671.0,0.064747,,,,,,
train,57,1412608,48673.9,0.063226,,,,,,
train,57,1412708,48676.7,0.061241,,,,,,
train,57,1412808,48679.6,0.058287,,,,,,
train,57,1412908,48682.5,0.057492,,,,,,
train,57,1413008,48685.3,0.056950,,,,,,
train,57,1413108,48688.2,0.062145,,,,,,
train,57,1413208,48691.0,0.057921,,,,,,
train,57,1413308,48693.9,0.056954,,,,,,
train,57,1413408,48696.7,0.057087,,,,,,
train,57,1413508,48699.6,0.057643,,,,,,
train,57,1413608,48702.5,0.057939,,,,,,
train,57,1413708,48705.3,0.060271,,,,,,
train,57,1413808,48708.2,0.060960,,,,,,
train,57,1413908,48711.0,0.055029,,,,,,
train,57,1414008,48713.9,0.060918,,,,,,
train,57,1414108,48716.7,0.059473,,,,,,
train,57,1414208,48719.6,0.061927,,,,,,
train,57,1414308,48722.4,0.059347,,,,,,
train,57,1414408,48725.3,0.059268,,,,,,
train,57,1414508,48728.2,0.057923,,,,,,
train,57,1414608,48731.0,0.055393,,,,,,
train,57,1414708,48733.9,0.062000,,,,,,
train,57,1414808,48736.7,0.062072,,,,,,
train,57,1414908,48739.6,0.059423,,,,,,
train,57,1415008,48742.5,0.060609,,,,,,
train,57,1415108,48745.3,0.057245,,,,,,
train,57,1415208,48748.2,0.059715,,,,,,
train,57,1415308,48751.0,0.060954,,,,,,
train,57,1415408,48753.9,0.059362,,,,,,
train,57,1415508,48756.7,0.061810,,,,,,
train,57,1415608,48759.6,0.059568,,,,,,
train,57,1415708,48762.4,0.061786,,,,,,
train,57,1415808,48765.3,0.059847,,,,,,
train,57,1415908,48768.2,0.059176,,,,,,
train,57,1416008,48771.0,0.059676,,,,,,
train,57,1416108,48773.9,0.060911,,,,,,
train,57,1416208,48776.7,0.058972,,,,,,
train,57,1416308,48779.6,0.062081,,,,,,
train,57,1416408,48782.4,0.059616,,,,,,
train,57,1416508,48785.3,0.059535,,,,,,
train,57,1416608,48788.1,0.061334,,,,,,
train,57,1416708,48791.0,0.058658,,,,,,
train,57,1416808,48793.8,0.059893,,,,,,
train,57,1416908,48796.7,0.060802,,,,,,
train,57,1417008,48799.5,0.060799,,,,,,
train,57,1417108,48802.4,0.060312,,,,,,
train,57,1417208,48805.2,0.060920,,,,,,
train,57,1417308,48808.2,0.060049,,,,,,
train,57,1417408,48811.1,0.055654,,,,,,
train,57,1417508,48813.9,0.059882,,,,,,
train,57,1417608,48816.8,0.064618,,,,,,
train,57,1417708,48819.7,0.058017,,,,,,
val,57,,48964.3,0.060053,0.003952,0.000033,0.010689,0.048783,35.6947,0.954020
train,58,1417852,48967.9,0.056916,,,,,,
train,58,1417952,48970.8,0.059603,,,,,,
train,58,1418052,48973.7,0.058544,,,,,,
train,58,1418152,48976.5,0.063459,,,,,,
train,58,1418252,48979.4,0.057629,,,,,,
train,58,1418352,48982.5,0.060227,,,,,,
train,58,1418452,48985.6,0.058966,,,,,,
train,58,1418552,48988.5,0.057836,,,,,,
train,58,1418652,48991.3,0.061799,,,,,,
train,58,1418752,48994.3,0.063079,,,,,,
train,58,1418852,48997.1,0.059784,,,,,,
train,58,1418952,49000.0,0.057834,,,,,,
train,58,1419052,49002.8,0.062789,,,,,,
train,58,1419152,49005.7,0.058871,,,,,,
train,58,1419252,49008.5,0.057359,,,,,,
train,58,1419352,49011.4,0.057988,,,,,,
train,58,1419452,49014.2,0.064897,,,,,,
train,58,1419552,49017.1,0.057175,,,,,,
train,58,1419652,49020.0,0.057680,,,,,,
train,58,1419752,49022.8,0.058005,,,,,,
train,58,1419852,49025.7,0.059446,,,,,,
train,58,1419952,49028.5,0.063321,,,,,,
train,58,1420052,49031.4,0.057384,,,,,,
train,58,1420152,49034.3,0.063197,,,,,,
train,58,1420252,49037.1,0.058387,,,,,,
train,58,1420352,49040.0,0.058029,,,,,,
train,58,1420452,49042.8,0.064343,,,,,,
train,58,1420552,49045.7,0.058593,,,,,,
train,58,1420652,49048.5,0.059050,,,,,,
train,58,1420752,49051.4,0.060636,,,,,,
train,58,1420852,49054.3,0.060690,,,,,,
train,58,1420952,49057.1,0.060945,,,,,,
train,58,1421052,49060.2,0.060001,,,,,,
train,58,1421152,49063.0,0.056300,,,,,,
train,58,1421252,49065.9,0.056014,,,,,,
train,58,1421352,49068.8,0.059463,,,,,,
train,58,1421452,49071.6,0.058835,,,,,,
train,58,1421552,49074.5,0.061841,,,,,,
train,58,1421652,49077.3,0.060279,,,,,,
train,58,1421752,49080.2,0.056388,,,,,,
train,58,1421852,49083.1,0.064134,,,,,,
train,58,1421952,49085.9,0.059710,,,,,,
train,58,1422052,49088.8,0.055929,,,,,,
train,58,1422152,49091.7,0.057033,,,,,,
train,58,1422252,49094.5,0.057619,,,,,,
train,58,1422352,49097.4,0.056486,,,,,,
train,58,1422452,49100.2,0.065206,,,,,,
train,58,1422552,49103.1,0.061376,,,,,,
train,58,1422652,49106.0,0.062120,,,,,,
train,58,1422752,49108.8,0.056593,,,,,,
train,58,1422852,49111.7,0.058528,,,,,,
train,58,1422952,49114.6,0.060125,,,,,,
train,58,1423052,49117.4,0.063509,,,,,,
train,58,1423152,49120.3,0.060360,,,,,,
train,58,1423252,49123.1,0.059098,,,,,,
train,58,1423352,49126.0,0.059109,,,,,,
train,58,1423452,49128.9,0.058930,,,,,,
train,58,1423552,49131.7,0.059392,,,,,,
train,58,1423652,49134.6,0.064019,,,,,,
train,58,1423752,49137.4,0.060131,,,,,,
train,58,1423852,49140.3,0.059075,,,,,,
train,58,1423952,49143.2,0.060055,,,,,,
train,58,1424052,49146.0,0.063211,,,,,,
train,58,1424152,49148.9,0.060269,,,,,,
train,58,1424252,49151.8,0.063219,,,,,,
train,58,1424352,49154.6,0.059919,,,,,,
train,58,1424452,49157.5,0.055267,,,,,,
train,58,1424552,49160.3,0.056831,,,,,,
train,58,1424652,49163.2,0.060115,,,,,,
train,58,1424752,49166.1,0.059255,,,,,,
train,58,1424852,49168.9,0.062549,,,,,,
train,58,1424952,49171.8,0.060299,,,,,,
train,58,1425052,49174.6,0.057603,,,,,,
train,58,1425152,49177.5,0.060196,,,,,,
train,58,1425252,49180.3,0.055995,,,,,,
train,58,1425352,49183.2,0.067352,,,,,,
train,58,1425452,49186.1,0.057045,,,,,,
train,58,1425552,49188.9,0.060960,,,,,,
train,58,1425652,49191.8,0.064101,,,,,,
train,58,1425752,49194.6,0.060186,,,,,,
train,58,1425852,49197.5,0.059836,,,,,,
train,58,1425952,49200.3,0.064375,,,,,,
train,58,1426052,49203.2,nan,,,,,,
train,58,1426152,49206.0,0.056700,,,,,,
train,58,1426252,49208.9,0.057179,,,,,,
train,58,1426352,49211.7,0.060600,,,,,,
train,58,1426452,49214.6,0.062041,,,,,,
train,58,1426552,49217.5,0.057590,,,,,,
train,58,1426652,49220.4,0.061741,,,,,,
train,58,1426752,49223.2,0.060245,,,,,,
train,58,1426852,49226.1,0.060621,,,,,,
train,58,1426952,49228.9,0.063809,,,,,,
train,58,1427052,49231.8,0.055108,,,,,,
train,58,1427152,49234.6,0.062166,,,,,,
train,58,1427252,49237.5,0.056813,,,,,,
train,58,1427352,49240.4,0.063587,,,,,,
train,58,1427452,49243.2,0.059481,,,,,,
train,58,1427552,49246.1,0.058351,,,,,,
train,58,1427652,49248.9,0.059758,,,,,,
train,58,1427752,49251.8,0.061428,,,,,,
train,58,1427852,49254.6,0.060498,,,,,,
train,58,1427952,49257.5,0.059150,,,,,,
train,58,1428052,49260.4,0.055939,,,,,,
train,58,1428152,49263.2,0.060281,,,,,,
train,58,1428252,49266.1,0.057816,,,,,,
train,58,1428352,49268.9,0.061247,,,,,,
train,58,1428452,49271.8,0.056447,,,,,,
train,58,1428552,49274.6,0.061507,,,,,,
train,58,1428652,49277.5,0.061874,,,,,,
train,58,1428752,49280.4,0.062941,,,,,,
train,58,1428852,49283.2,0.060117,,,,,,
train,58,1428952,49286.2,0.060065,,,,,,
train,58,1429052,49289.0,0.060064,,,,,,
train,58,1429152,49291.9,0.058697,,,,,,
train,58,1429252,49294.7,0.060748,,,,,,
train,58,1429352,49297.6,0.058638,,,,,,
train,58,1429452,49300.6,0.059335,,,,,,
train,58,1429552,49303.4,0.060349,,,,,,
train,58,1429652,49306.3,0.058339,,,,,,
train,58,1429752,49309.1,0.061381,,,,,,
train,58,1429852,49312.0,0.060065,,,,,,
train,58,1429952,49314.8,0.057260,,,,,,
train,58,1430052,49317.7,0.058620,,,,,,
train,58,1430152,49320.6,0.059504,,,,,,
train,58,1430252,49323.4,0.059521,,,,,,
train,58,1430352,49326.3,0.061262,,,,,,
train,58,1430452,49329.1,0.061429,,,,,,
train,58,1430552,49332.0,0.060116,,,,,,
train,58,1430652,49334.9,0.059896,,,,,,
train,58,1430752,49337.7,0.054525,,,,,,
train,58,1430852,49340.6,0.062146,,,,,,
train,58,1430952,49343.5,0.065713,,,,,,
train,58,1431052,49346.3,0.063307,,,,,,
train,58,1431152,49349.2,0.058514,,,,,,
train,58,1431252,49352.1,0.055029,,,,,,
train,58,1431352,49354.9,0.060676,,,,,,
train,58,1431452,49357.8,0.059462,,,,,,
train,58,1431552,49360.7,0.060224,,,,,,
train,58,1431652,49363.5,0.057968,,,,,,
train,58,1431752,49366.4,0.060943,,,,,,
train,58,1431852,49369.2,0.060209,,,,,,
train,58,1431952,49372.1,0.059562,,,,,,
train,58,1432052,49375.0,0.062248,,,,,,
train,58,1432152,49377.8,0.057580,,,,,,
train,58,1432252,49380.7,0.065707,,,,,,
train,58,1432352,49383.5,0.058793,,,,,,
train,58,1432452,49386.4,0.061706,,,,,,
train,58,1432552,49389.3,0.058843,,,,,,
train,58,1432652,49392.1,0.054073,,,,,,
train,58,1432752,49395.0,0.059333,,,,,,
train,58,1432852,49397.9,0.056661,,,,,,
train,58,1432952,49400.7,0.058254,,,,,,
train,58,1433052,49403.6,0.059879,,,,,,
train,58,1433152,49406.4,0.059809,,,,,,
train,58,1433252,49409.3,0.060029,,,,,,
train,58,1433352,49412.1,0.056269,,,,,,
train,58,1433452,49415.0,0.060917,,,,,,
train,58,1433552,49417.8,0.060779,,,,,,
train,58,1433652,49420.7,0.057032,,,,,,
train,58,1433752,49423.6,0.055416,,,,,,
train,58,1433852,49426.4,0.061799,,,,,,
train,58,1433952,49429.3,0.060679,,,,,,
train,58,1434052,49432.1,0.058135,,,,,,
train,58,1434152,49435.0,0.060630,,,,,,
train,58,1434252,49437.8,0.057155,,,,,,
train,58,1434352,49440.7,0.060178,,,,,,
train,58,1434452,49443.5,0.055560,,,,,,
train,58,1434552,49446.4,0.059487,,,,,,
train,58,1434652,49449.3,0.058076,,,,,,
train,58,1434752,49452.1,0.060422,,,,,,
train,58,1434852,49455.0,0.061412,,,,,,
train,58,1434952,49457.8,0.062668,,,,,,
train,58,1435052,49460.7,0.058298,,,,,,
train,58,1435152,49463.5,0.062865,,,,,,
train,58,1435252,49466.4,0.065566,,,,,,
train,58,1435352,49469.3,0.060002,,,,,,
train,58,1435452,49472.1,0.054172,,,,,,
train,58,1435552,49475.0,0.057710,,,,,,
train,58,1435652,49477.8,0.060287,,,,,,
train,58,1435752,49480.7,0.062283,,,,,,
train,58,1435852,49483.6,0.063661,,,,,,
train,58,1435952,49486.4,0.058044,,,,,,
train,58,1436052,49489.3,0.059985,,,,,,
train,58,1436152,49492.1,0.054896,,,,,,
train,58,1436252,49495.0,0.056725,,,,,,
train,58,1436352,49497.9,0.061530,,,,,,
train,58,1436452,49500.7,0.061545,,,,,,
train,58,1436552,49503.6,0.059508,,,,,,
train,58,1436652,49506.4,0.058735,,,,,,
train,58,1436752,49509.3,0.061345,,,,,,
train,58,1436852,49512.1,0.058522,,,,,,
train,58,1436952,49515.0,0.063014,,,,,,
train,58,1437052,49517.9,0.059447,,,,,,
train,58,1437152,49520.7,0.060146,,,,,,
train,58,1437252,49523.6,0.061414,,,,,,
train,58,1437352,49526.5,0.060481,,,,,,
train,58,1437452,49529.3,0.060974,,,,,,
train,58,1437552,49532.2,0.060555,,,,,,
train,58,1437652,49535.0,0.057350,,,,,,
train,58,1437752,49537.9,0.059635,,,,,,
train,58,1437852,49540.7,0.057227,,,,,,
train,58,1437952,49543.6,0.060209,,,,,,
train,58,1438052,49546.5,0.056912,,,,,,
