phase,epoch,step,elapsed_s,loss,mae,mse
train,50,1226700,38798.0,0.062760,,
train,50,1226800,38800.9,0.061716,,
train,50,1226900,38803.7,0.063321,,
train,50,1227000,38806.5,0.061554,,
train,50,1227100,38809.4,0.059579,,
train,50,1227200,38812.2,0.065269,,
train,50,1227300,38815.1,0.065426,,
train,50,1227400,38817.9,0.061151,,
train,50,1227500,38820.7,0.063972,,
train,50,1227600,38823.6,0.062707,,
train,50,1227700,38826.4,0.064986,,
train,50,1227800,38829.3,0.061287,,
train,50,1227900,38832.1,0.067370,,
train,50,1228000,38834.9,0.067377,,
train,50,1228100,38837.8,0.064274,,
train,50,1228200,38840.6,0.060832,,
train,50,1228300,38843.5,0.065309,,
train,50,1228400,38846.3,0.060431,,
train,50,1228500,38849.1,0.064592,,
train,50,1228600,38852.0,0.061896,,
train,50,1228700,38854.8,0.065388,,
train,50,1228800,38857.7,0.067154,,
train,50,1228900,38860.5,0.061581,,
train,50,1229000,38863.4,0.063884,,
train,50,1229100,38866.2,0.066824,,
train,50,1229200,38869.0,0.062734,,
train,50,1229300,38871.9,0.058888,,
train,50,1229400,38874.7,0.060183,,
train,50,1229500,38877.6,0.061164,,
train,50,1229600,38880.4,0.065454,,
train,50,1229700,38883.2,0.059042,,
train,50,1229800,38886.1,0.064655,,
train,50,1229900,38888.9,0.062055,,
train,50,1230000,38891.8,0.063553,,
train,50,1230100,38894.6,0.065772,,
train,50,1230200,38897.4,0.060351,,
train,50,1230300,38900.3,0.067104,,
train,50,1230400,38903.1,0.061314,,
train,50,1230500,38906.0,0.062313,,
train,50,1230600,38908.8,0.063976,,
train,50,1230700,38911.6,0.061011,,
train,50,1230800,38914.5,0.064971,,
train,50,1230900,38917.3,0.060692,,
train,50,1231000,38920.2,0.066314,,
train,50,1231100,38923.0,0.065891,,
train,50,1231200,38925.8,0.070731,,
train,50,1231300,38928.7,0.064618,,
train,50,1231400,38931.5,0.064590,,
train,50,1231500,38934.4,0.057828,,
train,50,1231600,38937.2,0.062300,,
train,50,1231700,38940.0,0.062650,,
train,50,1231800,38942.9,0.066013,,
train,50,1231900,38945.7,0.061682,,
train,50,1232000,38948.6,0.066473,,
train,50,1232100,38951.4,0.061582,,
train,50,1232200,38954.3,0.061608,,
train,50,1232300,38957.1,0.059883,,
train,50,1232400,38959.9,0.062751,,
train,50,1232500,38962.8,0.060792,,
train,50,1232600,38965.6,0.066609,,
train,50,1232700,38968.5,0.061008,,
train,50,1232800,38971.3,0.064900,,
train,50,1232900,38974.1,0.062754,,
train,50,1233000,38977.0,0.068119,,
train,50,1233100,38979.8,0.062194,,
train,50,1233200,38982.7,0.065085,,
train,50,1233300,38985.5,0.063353,,
train,50,1233400,38988.3,0.061359,,
train,50,1233500,38991.2,0.061128,,
train,50,1233600,38994.0,0.059114,,
train,50,1233700,38996.9,0.061247,,
train,50,1233800,38999.7,0.059614,,
train,50,1233900,39002.6,0.064561,,
train,50,1234000,39005.4,0.065570,,
train,50,1234100,39008.2,0.062584,,
train,50,1234200,39011.1,0.063919,,
train,50,1234300,39013.9,0.066402,,
train,50,1234400,39016.8,0.062856,,
train,50,1234500,39019.6,0.064153,,
train,50,1234600,39022.4,0.063343,,
train,50,1234700,39025.3,0.062766,,
train,50,1234800,39028.1,0.062815,,
train,50,1234900,39031.0,0.057719,,
train,50,1235000,39033.8,0.061024,,
train,50,1235100,39036.6,nan,,
train,50,1235200,39039.5,0.065950,,
train,50,1235300,39042.3,0.064746,,
train,50,1235400,39045.2,0.066111,,
train,50,1235500,39048.0,0.060324,,
train,50,1235600,39050.8,0.065270,,
train,50,1235700,39053.7,0.060763,,
train,50,1235800,39056.5,0.067336,,
train,50,1235900,39059.4,0.062249,,
train,50,1236000,39062.2,0.063973,,
train,50,1236100,39065.0,0.062188,,
train,50,1236200,39067.9,0.063875,,
train,50,1236300,39070.7,0.062023,,
train,50,1236400,39073.6,0.064494,,
train,50,1236500,39076.4,0.060261,,
train,50,1236600,39079.2,0.062580,,
train,50,1236700,39082.1,0.062579,,
train,50,1236800,39084.9,0.065363,,
train,50,1236900,39087.8,0.059686,,
train,50,1237000,39090.6,0.064013,,
train,50,1237100,39093.5,0.067875,,
train,50,1237200,39096.3,0.057822,,
train,50,1237300,39099.1,0.063667,,
train,50,1237400,39102.0,0.062514,,
train,50,1237500,39104.8,0.062334,,
train,50,1237600,39107.7,0.063485,,
train,50,1237700,39110.5,0.060898,,
train,50,1237800,39113.3,0.064218,,
train,50,1237900,39116.2,0.065394,,
train,50,1238000,39119.0,0.061910,,
train,50,1238100,39121.9,0.061463,,
train,50,1238200,39124.7,0.060333,,
train,50,1238300,39127.5,0.060305,,
train,50,1238400,39130.4,0.061649,,
train,50,1238500,39133.2,0.062907,,
train,50,1238600,39136.1,0.064725,,
train,50,1238700,39138.9,0.060224,,
train,50,1238800,39141.7,0.059948,,
train,50,1238900,39144.6,0.062238,,
train,50,1239000,39147.4,0.061128,,
train,50,1239100,39150.3,0.065281,,
train,50,1239200,39153.1,0.059936,,
train,50,1239300,39155.9,0.063142,,
train,50,1239400,39158.8,0.065188,,
train,50,1239500,39161.6,0.061288,,
train,50,1239600,39164.5,0.063051,,
train,50,1239700,39167.3,0.059530,,
train,50,1239800,39170.1,0.061396,,
train,50,1239900,39173.0,0.063460,,
train,50,1240000,39175.8,0.064274,,
train,50,1240100,39178.7,0.068657,,
train,50,1240200,39181.5,0.062120,,
train,50,1240300,39184.3,0.066125,,
train,50,1240400,39187.2,0.065994,,
train,50,1240500,39190.0,0.066756,,
train,50,1240600,39192.8,0.056631,,
train,50,1240700,39195.7,0.059819,,
train,50,1240800,39198.5,0.058294,,
train,50,1240900,39201.4,0.062526,,
train,50,1241000,39204.2,0.063341,,
train,50,1241100,39207.0,0.061379,,
train,50,1241200,39209.9,0.065629,,
train,50,1241300,39212.7,0.063316,,
train,50,1241400,39215.5,0.064219,,
train,50,1241500,39218.4,0.063336,,
train,50,1241600,39221.2,0.062160,,
train,50,1241700,39224.1,0.061693,,
train,50,1241800,39226.9,0.059931,,
train,50,1241900,39229.7,0.062673,,
train,50,1242000,39232.6,0.065457,,
train,50,1242100,39235.4,0.061606,,
train,50,1242200,39238.2,0.060457,,
train,50,1242300,39241.1,0.066088,,
train,50,1242400,39243.9,0.063947,,
train,50,1242500,39246.8,0.063040,,
train,50,1242600,39249.6,0.067941,,
train,50,1242700,39252.4,0.060413,,
train,50,1242800,39255.3,0.069294,,
train,50,1242900,39258.1,0.058690,,
train,50,1243000,39261.0,0.065894,,
train,50,1243100,39263.8,0.066293,,
train,50,1243200,39266.6,0.059637,,
train,50,1243300,39269.5,0.065157,,
train,50,1243400,39272.3,0.063137,,
train,50,1243500,39275.2,0.060144,,
train,50,1243600,39278.0,0.064810,,
train,50,1243700,39280.8,0.061103,,
train,50,1243800,39283.7,0.062945,,
train,50,1243900,39286.5,0.062595,,
train,50,1244000,39289.4,0.059038,,
train,50,1244100,39292.2,0.067204,,
train,50,1244200,39295.1,0.066772,,
train,50,1244300,39297.9,0.063481,,
train,50,1244400,39300.7,0.063478,,
train,50,1244500,39303.6,0.062786,,
train,50,1244600,39306.4,0.059295,,
train,50,1244700,39309.3,0.063926,,
train,50,1244800,39312.1,0.062838,,
train,50,1244900,39315.0,0.063163,,
train,50,1245000,39317.8,0.055109,,
train,50,1245100,39320.6,0.064762,,
train,50,1245200,39323.5,0.063734,,
train,50,1245300,39326.3,0.061296,,
train,50,1245400,39329.2,0.063536,,
train,50,1245500,39332.0,0.062822,,
train,50,1245600,39334.8,0.059807,,
train,50,1245700,39337.7,0.065081,,
train,50,1245800,39340.5,0.063591,,
train,50,1245900,39343.4,0.061245,,
train,50,1246000,39346.2,0.066091,,
train,50,1246100,39349.0,0.059174,,
train,50,1246200,39351.9,0.061304,,
train,50,1246300,39354.7,0.061583,,
train,50,1246400,39357.6,0.064618,,
train,50,1246500,39360.4,0.062482,,
train,50,1246600,39363.2,0.063248,,
val,50,,39442.2,0.057912,0.003987,0.000034
train,51,1246744,39445.8,0.063546,,
train,51,1246844,39448.7,0.060649,,
train,51,1246944,39451.5,0.062459,,
train,51,1247044,39454.3,0.063012,,
train,51,1247144,39457.2,0.061165,,
train,51,1247244,39460.0,0.062041,,
train,51,1247344,39462.9,0.065382,,
train,51,1247444,39465.7,0.063523,,
train,51,1247544,39468.6,0.062729,,
train,51,1247644,39471.4,0.060539,,
train,51,1247744,39474.2,0.059508,,
train,51,1247844,39477.1,0.063317,,
train,51,1247944,39479.9,0.066006,,
train,51,1248044,39482.8,0.063436,,
train,51,1248144,39485.6,0.065702,,
train,51,1248244,39488.5,0.060134,,
train,51,1248344,39491.3,0.060506,,
train,51,1248444,39494.2,0.066026,,
train,51,1248544,39497.0,0.066918,,
train,51,1248644,39499.9,0.063268,,
train,51,1248744,39502.7,0.067395,,
train,51,1248844,39505.5,0.065235,,
train,51,1248944,39508.4,0.061326,,
train,51,1249044,39511.2,0.063306,,
train,51,1249144,39514.1,0.061687,,
train,51,1249244,39516.9,0.058349,,
train,51,1249344,39519.8,0.062876,,
train,51,1249444,39522.6,0.063423,,
train,51,1249544,39525.5,0.063846,,
train,51,1249644,39528.3,0.062093,,
train,51,1249744,39531.2,0.064017,,
train,51,1249844,39534.0,0.066551,,
train,51,1249944,39536.9,0.061157,,
train,51,1250044,39539.7,0.062331,,
train,51,1250144,39542.6,0.067009,,
train,51,1250244,39545.4,0.063157,,
train,51,1250344,39548.3,0.063503,,
train,51,1250444,39551.1,0.064225,,
train,51,1250544,39553.9,0.061402,,
train,51,1250644,39556.8,0.065007,,
train,51,1250744,39559.6,0.062270,,
train,51,1250844,39562.5,0.064062,,
train,51,1250944,39565.3,0.067537,,
train,51,1251044,39568.2,0.059842,,
train,51,1251144,39571.0,0.058672,,
train,51,1251244,39573.9,0.055645,,
train,51,1251344,39576.7,0.062368,,
train,51,1251444,39579.5,0.065517,,
train,51,1251544,39582.4,0.060247,,
train,51,1251644,39585.2,0.059905,,
train,51,1251744,39588.1,0.064582,,
train,51,1251844,39590.9,0.067068,,
train,51,1251944,39593.8,0.062279,,
train,51,1252044,39596.6,0.065917,,
train,51,1252144,39599.4,0.066441,,
train,51,1252244,39602.3,0.061234,,
train,51,1252344,39605.1,0.063116,,
train,51,1252444,39608.0,0.066464,,
train,51,1252544,39610.8,0.059829,,
train,51,1252644,39613.7,0.058321,,
train,51,1252744,39616.6,0.064614,,
train,51,1252844,39619.4,0.067562,,
train,51,1252944,39622.3,0.059988,,
train,51,1253044,39625.1,0.064052,,
train,51,1253144,39628.0,0.062198,,
train,51,1253244,39630.8,0.063229,,
train,51,1253344,39633.6,0.065433,,
train,51,1253444,39636.5,0.069632,,
train,51,1253544,39639.3,0.057309,,
train,51,1253644,39642.2,0.063714,,
train,51,1253744,39645.0,0.063782,,
train,51,1253844,39647.9,0.064584,,
train,51,1253944,39650.7,0.056742,,
train,51,1254044,39653.6,0.060669,,
train,51,1254144,39656.4,0.064300,,
train,51,1254244,39659.3,0.066815,,
train,51,1254344,39662.1,0.062414,,
train,51,1254444,39665.0,0.064919,,
train,51,1254544,39667.8,0.061240,,
train,51,1254644,39670.7,0.059837,,
train,51,1254744,39673.5,0.058147,,
train,51,1254844,39676.4,0.063960,,
train,51,1254944,39679.2,0.063082,,
train,51,1255044,39682.0,0.067325,,
train,51,1255144,39684.9,0.062031,,
train,51,1255244,39687.7,0.064496,,
train,51,1255344,39690.6,0.063527,,
train,51,1255444,39693.4,nan,,
train,51,1255544,39696.3,0.061148,,
train,51,1255644,39699.1,0.060702,,
train,51,1255744,39701.9,0.061365,,
train,51,1255844,39704.8,0.061273,,
train,51,1255944,39707.6,0.063965,,
train,51,1256044,39710.5,0.067611,,
train,51,1256144,39713.3,0.063852,,
train,51,1256244,39716.2,0.068173,,
train,51,1256344,39719.0,0.066716,,
train,51,1256444,39721.9,0.062301,,
train,51,1256544,39724.7,0.065606,,
train,51,1256644,39727.6,0.061997,,
train,51,1256744,39730.4,0.063735,,
train,51,1256844,39733.3,0.064199,,
train,51,1256944,39736.1,0.065470,,
train,51,1257044,39739.0,0.062521,,
train,51,1257144,39741.8,0.063428,,
train,51,1257244,39744.6,0.062062,,
train,51,1257344,39747.5,0.064042,,
train,51,1257444,39750.3,0.064477,,
train,51,1257544,39753.2,0.065002,,
train,51,1257644,39756.0,0.062410,,
train,51,1257744,39758.9,0.065941,,
train,51,1257844,39761.7,0.065147,,
train,51,1257944,39764.6,0.062083,,
train,51,1258044,39767.4,0.060895,,
train,51,1258144,39770.2,0.062645,,
train,51,1258244,39773.1,0.058664,,
train,51,1258344,39775.9,0.060436,,
train,51,1258444,39778.8,0.065566,,
train,51,1258544,39781.6,0.065586,,
train,51,1258644,39784.5,0.065960,,
train,51,1258744,39787.3,0.060748,,
train,51,1258844,39790.1,0.061752,,
train,51,1258944,39793.0,0.064046,,
train,51,1259044,39795.8,0.059783,,
train,51,1259144,39798.7,0.066557,,
train,51,1259244,39801.5,0.061628,,
train,51,1259344,39804.4,0.065467,,
train,51,1259444,39807.2,0.063328,,
train,51,1259544,39810.1,0.067788,,
train,51,1259644,39812.9,0.065625,,
train,51,1259744,39815.7,0.061232,,
train,51,1259844,39818.6,0.064024,,
train,51,1259944,39821.4,0.057069,,
train,51,1260044,39824.3,0.064006,,
train,51,1260144,39827.1,0.061909,,
train,51,1260244,39830.0,0.063738,,
train,51,1260344,39832.8,0.065717,,
train,51,1260444,39835.6,0.060811,,
train,51,1260544,39838.5,0.059788,,
train,51,1260644,39841.3,0.065131,,
train,51,1260744,39844.2,0.063828,,
train,51,1260844,39847.0,0.064839,,
train,51,1260944,39849.9,0.065479,,
train,51,1261044,39852.7,0.060191,,
train,51,1261144,39855.5,0.060345,,
train,51,1261244,39858.4,0.063423,,
train,51,1261344,39861.2,0.060940,,
train,51,1261444,39864.1,0.064146,,
train,51,1261544,39866.9,0.060420,,
train,51,1261644,39869.8,0.061127,,
train,51,1261744,39872.6,0.066389,,
train,51,1261844,39875.4,0.064290,,
train,51,1261944,39878.3,0.060017,,
train,51,1262044,39881.1,0.060255,,
train,51,1262144,39884.0,0.060627,,
train,51,1262244,39886.8,0.058974,,
train,51,1262344,39889.7,0.062038,,
train,51,1262444,39892.5,0.061288,,
train,51,1262544,39895.4,0.061178,,
train,51,1262644,39898.2,0.064419,,
train,51,1262744,39901.1,0.066908,,
train,51,1262844,39903.9,0.061851,,
train,51,1262944,39906.7,0.065775,,
train,51,1263044,39909.6,0.064460,,
train,51,1263144,39912.4,0.062185,,
train,51,1263244,39915.3,0.062964,,
train,51,1263344,39918.1,0.067375,,
train,51,1263444,39921.0,0.063604,,
train,51,1263544,39923.8,0.058108,,
train,51,1263644,39926.7,0.061855,,
train,51,1263744,39929.5,0.064111,,
train,51,1263844,39932.4,0.062131,,
train,51,1263944,39935.2,0.059984,,
train,51,1264044,39938.1,0.063178,,
train,51,1264144,39940.9,0.058053,,
train,51,1264244,39943.7,0.063465,,
train,51,1264344,39946.6,0.067897,,
train,51,1264444,39949.4,0.062281,,
train,51,1264544,39952.3,0.062982,,
train,51,1264644,39955.1,0.062322,,
train,51,1264744,39958.0,0.061273,,
train,51,1264844,39960.8,0.059782,,
train,51,1264944,39963.7,0.061159,,
train,51,1265044,39966.5,0.061891,,
train,51,1265144,39969.3,0.065386,,
train,51,1265244,39972.2,0.061720,,
train,51,1265344,39975.0,0.065441,,
train,51,1265444,39977.9,0.063204,,
train,51,1265544,39980.7,0.066235,,
train,51,1265644,39983.6,0.059825,,
train,51,1265744,39986.4,0.066560,,
train,51,1265844,39989.2,0.065292,,
train,51,1265944,39992.1,0.064318,,
train,51,1266044,39994.9,0.067424,,
train,51,1266144,39997.8,0.063043,,
train,51,1266244,40000.6,0.063445,,
train,51,1266344,40003.5,0.063081,,
train,51,1266444,40006.3,0.062824,,
train,51,1266544,40009.2,0.063950,,
train,51,1266644,40012.0,0.061617,,
train,51,1266744,40014.8,0.067101,,
train,51,1266844,40017.7,0.059147,,
train,51,1266944,40020.5,0.067286,,
train,51,1267044,40023.4,0.066984,,
train,51,1267144,40026.2,0.064764,,
train,51,1267244,40029.1,0.060126,,
train,51,1267344,40031.9,0.063885,,
train,51,1267444,40034.8,0.064703,,
train,51,1267544,40037.6,0.061057,,
train,51,1267644,40040.5,0.061956,,
train,51,1267744,40043.3,0.061103,,
train,51,1267844,40046.2,0.060707,,
train,51,1267944,40049.0,0.060753,,
train,51,1268044,40051.8,0.065175,,
train,51,1268144,40054.7,0.062768,,
train,51,1268244,40057.5,0.064296,,
train,51,1268344,40060.4,0.060713,,
train,51,1268444,40063.2,0.062715,,
train,51,1268544,40066.1,0.063091,,
train,51,1268644,40068.9,0.059792,,
train,51,1268744,40071.8,0.060260,,
train,51,1268844,40074.6,0.061468,,
train,51,1268944,40077.4,0.061757,,
train,51,1269044,40080.3,0.062910,,
train,51,1269144,40083.1,0.056855,,
train,51,1269244,40086.0,0.063329,,
train,51,1269344,40088.8,0.064459,,
train,51,1269444,40091.7,0.059654,,
train,51,1269544,40094.5,0.063073,,
train,51,1269644,40097.4,0.060989,,
train,51,1269744,40100.2,0.061019,,
train,51,1269844,40103.0,0.061731,,
train,51,1269944,40105.9,0.059873,,
train,51,1270044,40108.7,0.063892,,
train,51,1270144,40111.6,0.059763,,
train,51,1270244,40114.4,0.059616,,
train,51,1270344,40117.3,0.063435,,
train,51,1270444,40120.1,0.062506,,
train,51,1270544,40123.0,0.062660,,
train,51,1270644,40125.8,0.057614,,
train,51,1270744,40128.7,0.065070,,
train,51,1270844,40131.5,0.060720,,
train,51,1270944,40134.4,0.062480,,
train,51,1271044,40137.2,0.064319,,
val,51,,40216.4,0.057952,0.003982,0.000033
train,52,1271188,40220.0,0.061171,,
train,52,1271288,40222.9,0.063628,,
train,52,1271388,40225.7,0.061370,,
train,52,1271488,40228.5,0.066569,,
train,52,1271588,40231.4,0.062092,,
train,52,1271688,40234.2,0.063224,,
train,52,1271788,40237.1,0.060950,,
train,52,1271888,40239.9,0.062154,,
train,52,1271988,40242.8,0.066448,,
train,52,1272088,40245.6,0.065546,,
train,52,1272188,40248.4,0.062590,,
train,52,1272288,40251.3,0.064310,,
train,52,1272388,40254.1,0.062689,,
train,52,1272488,40257.0,0.064243,,
train,52,1272588,40259.8,0.062517,,
train,52,1272688,40262.6,0.062803,,
train,52,1272788,40265.5,0.064676,,
train,52,1272888,40268.3,0.061917,,
train,52,1272988,40271.2,0.058433,,
train,52,1273088,40274.0,nan,,
train,52,1273188,40276.9,0.063007,,
train,52,1273288,40279.7,0.063117,,
train,52,1273388,40282.5,0.061197,,
train,52,1273488,40285.4,0.058206,,
train,52,1273588,40288.2,0.059485,,
train,52,1273688,40291.1,0.062893,,
train,52,1273788,40293.9,0.061934,,
train,52,1273888,40296.7,0.064395,,
train,52,1273988,40299.6,0.062904,,
train,52,1274088,40302.4,0.062303,,
train,52,1274188,40305.3,0.063252,,
train,52,1274288,40308.1,0.061257,,
train,52,1274388,40311.0,0.061072,,
train,52,1274488,40313.8,0.064107,,
train,52,1274588,40316.6,0.060759,,
train,52,1274688,40319.5,0.063470,,
train,52,1274788,40322.3,0.065335,,
train,52,1274888,40325.2,0.061167,,
train,52,1274988,40328.0,0.057666,,
train,52,1275088,40330.9,0.062638,,
train,52,1275188,40333.7,0.061191,,
train,52,1275288,40336.5,0.058440,,
train,52,1275388,40339.4,0.065964,,
train,52,1275488,40342.2,0.063937,,
train,52,1275588,40345.1,0.062141,,
train,52,1275688,40347.9,0.064419,,
train,52,1275788,40350.8,0.065621,,
train,52,1275888,40353.6,0.060858,,
train,52,1275988,40356.4,0.067615,,
train,52,1276088,40359.3,0.067746,,
train,52,1276188,40362.1,0.059951,,
train,52,1276288,40365.0,0.063748,,
train,52,1276388,40367.8,0.061151,,
train,52,1276488,40370.7,0.064410,,
train,52,1276588,40373.5,0.061926,,
train,52,1276688,40376.3,0.057657,,
train,52,1276788,40379.2,0.062266,,
train,52,1276888,40382.0,0.063365,,
train,52,1276988,40384.9,0.059963,,
train,52,1277088,40387.7,0.061725,,
train,52,1277188,40390.6,0.061269,,
train,52,1277288,40393.4,0.065129,,
train,52,1277388,40396.3,0.063289,,
train,52,1277488,40399.1,0.064703,,
train,52,1277588,40401.9,0.059457,,
train,52,1277688,40404.8,0.060093,,
train,52,1277788,40407.6,0.063834,,
train,52,1277888,40410.5,0.061575,,
train,52,1277988,40413.3,0.065680,,
train,52,1278088,40416.2,0.063264,,
train,52,1278188,40419.0,0.063367,,
train,52,1278288,40421.9,0.061680,,
train,52,1278388,40424.7,0.061714,,
train,52,1278488,40427.5,0.066243,,
train,52,1278588,40430.4,0.061906,,
train,52,1278688,40433.2,0.063971,,
train,52,1278788,40436.1,0.063384,,
train,52,1278888,40438.9,0.062992,,
train,52,1278988,40441.7,0.059553,,
train,52,1279088,40444.6,0.064780,,
train,52,1279188,40447.4,0.064439,,
train,52,1279288,40450.3,0.059872,,
train,52,1279388,40453.1,0.067304,,
train,52,1279488,40456.0,0.064228,,
train,52,1279588,40458.8,0.062846,,
train,52,1279688,40461.6,0.064374,,
train,52,1279788,40464.5,0.060803,,
train,52,1279888,40467.3,0.062396,,
train,52,1279988,40470.2,0.063576,,
train,52,1280088,40473.0,0.063312,,
train,52,1280188,40475.9,0.058668,,
train,52,1280288,40478.7,0.062031,,
train,52,1280388,40481.5,0.070014,,
train,52,1280488,40484.4,0.059835,,
train,52,1280588,40487.2,0.061286,,
train,52,1280688,40490.1,0.062416,,
train,52,1280788,40492.9,0.058629,,
train,52,1280888,40495.7,0.058138,,
train,52,1280988,40498.6,0.066652,,
train,52,1281088,40501.4,0.063061,,
train,52,1281188,40504.3,0.067412,,
train,52,1281288,40507.1,0.063110,,
train,52,1281388,40510.0,0.066014,,
train,52,1281488,40512.8,0.064025,,
train,52,1281588,40515.6,0.064363,,
train,52,1281688,40518.5,0.062203,,
train,52,1281788,40521.3,0.063762,,
train,52,1281888,40524.2,0.064779,,
train,52,1281988,40527.0,0.061457,,
train,52,1282088,40529.9,0.060556,,
train,52,1282188,40532.7,0.063227,,
train,52,1282288,40535.5,0.061953,,
train,52,1282388,40538.4,0.060417,,
train,52,1282488,40541.2,0.063820,,
train,52,1282588,40544.1,0.062185,,
train,52,1282688,40546.9,0.068220,,
train,52,1282788,40549.8,0.062452,,
train,52,1282888,40552.6,0.060736,,
train,52,1282988,40555.4,0.059472,,
train,52,1283088,40558.3,0.066812,,
train,52,1283188,40561.1,0.060748,,
train,52,1283288,40564.0,0.061609,,
train,52,1283388,40566.8,0.060819,,
train,52,1283488,40569.7,0.060476,,
train,52,1283588,40572.5,0.065092,,
train,52,1283688,40575.3,0.061254,,
train,52,1283788,40578.2,0.060885,,
train,52,1283888,40581.0,0.059815,,
train,52,1283988,40583.9,0.064128,,
train,52,1284088,40586.7,0.064072,,
train,52,1284188,40589.6,0.060804,,
train,52,1284288,40592.4,0.059903,,
train,52,1284388,40595.3,0.062543,,
train,52,1284488,40598.1,0.062289,,
train,52,1284588,40600.9,0.059310,,
train,52,1284688,40603.8,0.066392,,
train,52,1284788,40606.6,0.062583,,
train,52,1284888,40609.5,0.063132,,
train,52,1284988,40612.3,0.062844,,
train,52,1285088,40615.2,0.064320,,
train,52,1285188,40618.0,0.061120,,
train,52,1285288,40620.9,0.064245,,
train,52,1285388,40623.7,0.063314,,
train,52,1285488,40626.5,0.055839,,
train,52,1285588,40629.4,0.065323,,
train,52,1285688,40632.2,0.061427,,
train,52,1285788,40635.1,0.068596,,
train,52,1285888,40637.9,0.062863,,
train,52,1285988,40640.8,0.065039,,
train,52,1286088,40643.6,0.061371,,
train,52,1286188,40646.4,0.057702,,
train,52,1286288,40649.3,0.060723,,
train,52,1286388,40652.1,0.060040,,
train,52,1286488,40655.0,0.059312,,
train,52,1286588,40657.8,0.064770,,
train,52,1286688,40660.6,0.060857,,
train,52,1286788,40663.5,0.060432,,
train,52,1286888,40666.3,0.059366,,
train,52,1286988,40669.2,0.065520,,
train,52,1287088,40672.0,0.062345,,
train,52,1287188,40674.9,0.064749,,
train,52,1287288,40677.7,0.062205,,
train,52,1287388,40680.6,0.064566,,
train,52,1287488,40683.4,0.065729,,
train,52,1287588,40686.2,0.062443,,
train,52,1287688,40689.1,0.063800,,
train,52,1287788,40691.9,0.060771,,
train,52,1287888,40694.8,0.060268,,
train,52,1287988,40697.6,0.062729,,
train,52,1288088,40700.5,0.061954,,
train,52,1288188,40703.3,0.061845,,
train,52,1288288,40706.1,0.063752,,
train,52,1288388,40709.0,0.061853,,
train,52,1288488,40711.8,0.061787,,
train,52,1288588,40714.7,0.060014,,
train,52,1288688,40717.5,0.062637,,
train,52,1288788,40720.3,0.065146,,
train,52,1288888,40723.2,0.058721,,
train,52,1288988,40726.0,0.066041,,
train,52,1289088,40728.9,0.059950,,
train,52,1289188,40731.7,0.063072,,
train,52,1289288,40734.6,0.058839,,
train,52,1289388,40737.4,0.067385,,
train,52,1289488,40740.2,0.064863,,
train,52,1289588,40743.1,0.061379,,
train,52,1289688,40745.9,0.060249,,
train,52,1289788,40748.8,0.056967,,
train,52,1289888,40751.6,0.064439,,
train,52,1289988,40754.5,0.060340,,
train,52,1290088,40757.3,0.060581,,
train,52,1290188,40760.1,0.061846,,
train,52,1290288,40763.0,0.063837,,
train,52,1290388,40765.8,0.062817,,
train,52,1290488,40768.7,0.061684,,
train,52,1290588,40771.5,0.060594,,
train,52,1290688,40774.4,0.058102,,
train,52,1290788,40777.2,0.065633,,
train,52,1290888,40780.0,0.061776,,
train,52,1290988,40782.9,0.065565,,
train,52,1291088,40785.7,0.067442,,
train,52,1291188,40788.6,0.059920,,
train,52,1291288,40791.4,0.059424,,
train,52,1291388,40794.3,0.058994,,
train,52,1291488,40797.1,0.064056,,
train,52,1291588,40799.9,0.066475,,
train,52,1291688,40802.8,0.062692,,
train,52,1291788,40805.6,0.064376,,
train,52,1291888,40808.5,0.060296,,
train,52,1291988,40811.3,0.060415,,
train,52,1292088,40814.2,0.061665,,
train,52,1292188,40817.0,0.058809,,
train,52,1292288,40819.9,0.062722,,
train,52,1292388,40822.7,0.065928,,
train,52,1292488,40825.6,0.058731,,
train,52,1292588,40828.4,0.061971,,
train,52,1292688,40831.2,0.063332,,
train,52,1292788,40834.1,0.062672,,
train,52,1292888,40836.9,0.066061,,
train,52,1292988,40839.8,0.062675,,
train,52,1293088,40842.6,0.069468,,
train,52,1293188,40845.5,0.064892,,
train,52,1293288,40848.3,0.060012,,
train,52,1293388,40851.1,0.061445,,
train,52,1293488,40854.0,0.065279,,
train,52,1293588,40856.8,0.061738,,
train,52,1293688,40859.7,0.062482,,
train,52,1293788,40862.5,0.063034,,
train,52,1293888,40865.4,0.062818,,
train,52,1293988,40868.2,0.062270,,
train,52,1294088,40871.0,0.061530,,
train,52,1294188,40873.9,0.064095,,
train,52,1294288,40876.7,0.063847,,
train,52,1294388,40879.6,0.058546,,
train,52,1294488,40882.4,0.065549,,
train,52,1294588,40885.3,0.062248,,
train,52,1294688,40888.1,0.063329,,
train,52,1294788,40890.9,0.059475,,
train,52,1294888,40893.8,0.062411,,
train,52,1294988,40896.6,0.063469,,
train,52,1295088,40899.5,0.065537,,
train,52,1295188,40902.3,0.061309,,
train,52,1295288,40905.1,0.066667,,
train,52,1295388,40908.0,0.063012,,
train,52,1295488,40910.8,0.061757,,
val,52,,40989.8,0.057627,0.003980,0.000033
train,53,1295632,40993.8,0.066250,,
train,53,1295732,40996.6,0.065360,,
train,53,1295832,40999.5,0.062816,,
train,53,1295932,41002.3,0.064834,,
train,53,1296032,41005.2,0.060615,,
train,53,1296132,41008.0,0.061716,,
train,53,1296232,41010.9,0.061405,,
